Temperature (K)	Pressure (atm)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/atm)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
217.00	1.3402	0.075201	13.298	2.7273	4.5331	102.90	12.473	20.786	867.47	-0.11477	15.998	0.12480	vapor
217.50	1.3402	0.075028	13.328	2.7336	4.5435	102.95	12.473	20.786	868.47	-0.11478	16.023	0.12500	vapor
218.00	1.3402	0.074856	13.359	2.7398	4.5539	103.00	12.473	20.786	869.47	-0.11478	16.048	0.12520	vapor
218.50	1.3402	0.074685	13.390	2.7460	4.5643	103.05	12.473	20.786	870.46	-0.11478	16.073	0.12539	vapor
219.00	1.3402	0.074515	13.420	2.7523	4.5747	103.09	12.473	20.786	871.45	-0.11478	16.098	0.12559	vapor
219.50	1.3402	0.074345	13.451	2.7585	4.5851	103.14	12.473	20.786	872.45	-0.11478	16.122	0.12579	vapor
220.00	1.3402	0.074176	13.481	2.7647	4.5955	103.19	12.473	20.786	873.44	-0.11478	16.147	0.12599	vapor
220.50	1.3402	0.074008	13.512	2.7710	4.6059	103.24	12.473	20.786	874.43	-0.11478	16.172	0.12618	vapor
221.00	1.3402	0.073841	13.543	2.7772	4.6163	103.28	12.473	20.786	875.42	-0.11478	16.197	0.12638	vapor
221.50	1.3402	0.073675	13.573	2.7835	4.6267	103.33	12.473	20.786	876.40	-0.11478	16.221	0.12657	vapor
222.00	1.3402	0.073509	13.604	2.7897	4.6371	103.38	12.473	20.786	877.39	-0.11478	16.246	0.12677	vapor
222.50	1.3402	0.073344	13.634	2.7959	4.6475	103.42	12.473	20.786	878.38	-0.11478	16.271	0.12697	vapor
223.00	1.3402	0.073179	13.665	2.8022	4.6579	103.47	12.473	20.786	879.36	-0.11478	16.295	0.12716	vapor
223.50	1.3402	0.073016	13.696	2.8084	4.6683	103.52	12.473	20.786	880.35	-0.11478	16.320	0.12736	vapor
224.00	1.3402	0.072853	13.726	2.8146	4.6786	103.56	12.473	20.786	881.33	-0.11477	16.344	0.12755	vapor
224.50	1.3402	0.072691	13.757	2.8209	4.6890	103.61	12.473	20.786	882.31	-0.11477	16.369	0.12775	vapor
225.00	1.3402	0.072530	13.787	2.8271	4.6994	103.66	12.473	20.786	883.29	-0.11477	16.394	0.12795	vapor
225.50	1.3402	0.072369	13.818	2.8333	4.7098	103.70	12.473	20.786	884.27	-0.11477	16.418	0.12814	vapor
226.00	1.3402	0.072209	13.849	2.8396	4.7202	103.75	12.473	20.786	885.25	-0.11477	16.443	0.12834	vapor
226.50	1.3402	0.072050	13.879	2.8458	4.7306	103.79	12.473	20.786	886.22	-0.11477	16.467	0.12853	vapor
227.00	1.3402	0.071891	13.910	2.8521	4.7410	103.84	12.473	20.786	887.20	-0.11476	16.492	0.12873	vapor
227.50	1.3402	0.071733	13.941	2.8583	4.7514	103.89	12.473	20.786	888.17	-0.11476	16.516	0.12892	vapor
228.00	1.3402	0.071576	13.971	2.8645	4.7618	103.93	12.473	20.786	889.15	-0.11476	16.541	0.12912	vapor
228.50	1.3402	0.071420	14.002	2.8708	4.7722	103.98	12.473	20.786	890.12	-0.11476	16.565	0.12931	vapor
229.00	1.3402	0.071264	14.032	2.8770	4.7826	104.02	12.473	20.786	891.09	-0.11476	16.590	0.12950	vapor
229.50	1.3402	0.071109	14.063	2.8832	4.7930	104.07	12.473	20.786	892.06	-0.11475	16.614	0.12970	vapor
230.00	1.3402	0.070954	14.094	2.8895	4.8034	104.11	12.473	20.786	893.03	-0.11475	16.639	0.12989	vapor
230.50	1.3402	0.070801	14.124	2.8957	4.8138	104.16	12.473	20.786	894.00	-0.11475	16.663	0.13009	vapor
231.00	1.3402	0.070647	14.155	2.9019	4.8241	104.20	12.473	20.786	894.97	-0.11474	16.687	0.13028	vapor
231.50	1.3402	0.070495	14.185	2.9082	4.8345	104.25	12.473	20.786	895.93	-0.11474	16.712	0.13047	vapor
232.00	1.3402	0.070343	14.216	2.9144	4.8449	104.29	12.473	20.786	896.90	-0.11474	16.736	0.13067	vapor
232.50	1.3402	0.070192	14.247	2.9207	4.8553	104.34	12.473	20.786	897.86	-0.11473	16.761	0.13086	vapor
233.00	1.3402	0.070042	14.277	2.9269	4.8657	104.38	12.473	20.786	898.83	-0.11473	16.785	0.13106	vapor
233.50	1.3402	0.069892	14.308	2.9331	4.8761	104.43	12.473	20.786	899.79	-0.11473	16.809	0.13125	vapor
234.00	1.3402	0.069743	14.338	2.9394	4.8865	104.47	12.473	20.786	900.75	-0.11472	16.834	0.13144	vapor
234.50	1.3402	0.069594	14.369	2.9456	4.8969	104.52	12.473	20.786	901.71	-0.11472	16.858	0.13164	vapor
235.00	1.3402	0.069446	14.400	2.9518	4.9073	104.56	12.473	20.786	902.67	-0.11471	16.882	0.13183	vapor
235.50	1.3402	0.069299	14.430	2.9581	4.9177	104.60	12.473	20.786	903.63	-0.11471	16.906	0.13202	vapor
236.00	1.3402	0.069152	14.461	2.9643	4.9281	104.65	12.473	20.786	904.58	-0.11470	16.931	0.13221	vapor
236.50	1.3402	0.069006	14.491	2.9705	4.9385	104.69	12.473	20.786	905.54	-0.11470	16.955	0.13241	vapor
237.00	1.3402	0.068861	14.522	2.9768	4.9489	104.74	12.473	20.786	906.50	-0.11470	16.979	0.13260	vapor
237.50	1.3402	0.068716	14.553	2.9830	4.9593	104.78	12.473	20.786	907.45	-0.11469	17.003	0.13279	vapor
238.00	1.3402	0.068571	14.583	2.9892	4.9696	104.82	12.473	20.786	908.40	-0.11469	17.028	0.13298	vapor
238.50	1.3402	0.068428	14.614	2.9955	4.9800	104.87	12.473	20.786	909.36	-0.11468	17.052	0.13318	vapor
239.00	1.3402	0.068285	14.645	3.0017	4.9904	104.91	12.473	20.786	910.31	-0.11468	17.076	0.13337	vapor
239.50	1.3402	0.068142	14.675	3.0080	5.0008	104.95	12.473	20.786	911.26	-0.11467	17.100	0.13356	vapor
240.00	1.3402	0.068001	14.706	3.0142	5.0112	105.00	12.473	20.786	912.21	-0.11467	17.124	0.13375	vapor
240.50	1.3402	0.067859	14.736	3.0204	5.0216	105.04	12.473	20.786	913.15	-0.11466	17.148	0.13394	vapor
241.00	1.3402	0.067719	14.767	3.0267	5.0320	105.08	12.473	20.786	914.10	-0.11465	17.173	0.13413	vapor
241.50	1.3402	0.067579	14.798	3.0329	5.0424	105.13	12.473	20.786	915.05	-0.11465	17.197	0.13433	vapor
242.00	1.3402	0.067439	14.828	3.0391	5.0528	105.17	12.473	20.786	915.99	-0.11464	17.221	0.13452	vapor
242.50	1.3402	0.067300	14.859	3.0454	5.0632	105.21	12.473	20.786	916.94	-0.11464	17.245	0.13471	vapor
243.00	1.3402	0.067162	14.889	3.0516	5.0736	105.26	12.473	20.786	917.88	-0.11463	17.269	0.13490	vapor
243.50	1.3402	0.067024	14.920	3.0578	5.0840	105.30	12.473	20.786	918.82	-0.11462	17.293	0.13509	vapor
244.00	1.3402	0.066887	14.951	3.0641	5.0944	105.34	12.473	20.786	919.76	-0.11462	17.317	0.13528	vapor
244.50	1.3402	0.066750	14.981	3.0703	5.1048	105.38	12.473	20.786	920.70	-0.11461	17.341	0.13547	vapor
245.00	1.3402	0.066614	15.012	3.0766	5.1151	105.43	12.473	20.786	921.64	-0.11461	17.365	0.13566	vapor
245.50	1.3402	0.066478	15.042	3.0828	5.1255	105.47	12.473	20.786	922.58	-0.11460	17.389	0.13585	vapor
246.00	1.3402	0.066343	15.073	3.0890	5.1359	105.51	12.473	20.786	923.52	-0.11459	17.413	0.13604	vapor
246.50	1.3402	0.066209	15.104	3.0953	5.1463	105.55	12.473	20.786	924.45	-0.11459	17.437	0.13623	vapor
247.00	1.3402	0.066075	15.134	3.1015	5.1567	105.59	12.473	20.786	925.39	-0.11458	17.461	0.13642	vapor
247.50	1.3402	0.065942	15.165	3.1077	5.1671	105.64	12.473	20.786	926.33	-0.11457	17.485	0.13661	vapor
248.00	1.3402	0.065809	15.196	3.1140	5.1775	105.68	12.473	20.786	927.26	-0.11456	17.509	0.13680	vapor
248.50	1.3402	0.065677	15.226	3.1202	5.1879	105.72	12.473	20.786	928.19	-0.11456	17.533	0.13699	vapor
249.00	1.3402	0.065545	15.257	3.1264	5.1983	105.76	12.473	20.786	929.12	-0.11455	17.557	0.13718	vapor
249.50	1.3402	0.065414	15.287	3.1327	5.2087	105.80	12.473	20.786	930.05	-0.11454	17.580	0.13737	vapor
250.00	1.3402	0.065283	15.318	3.1389	5.2191	105.85	12.473	20.786	930.98	-0.11454	17.604	0.13756	vapor
250.50	1.3402	0.065153	15.349	3.1451	5.2295	105.89	12.473	20.786	931.91	-0.11453	17.628	0.13775	vapor
251.00	1.3402	0.065023	15.379	3.1514	5.2399	105.93	12.473	20.786	932.84	-0.11452	17.652	0.13794	vapor
251.50	1.3402	0.064894	15.410	3.1576	5.2503	105.97	12.473	20.786	933.77	-0.11451	17.676	0.13813	vapor
252.00	1.3402	0.064765	15.440	3.1639	5.2606	106.01	12.473	20.786	934.69	-0.11451	17.700	0.13832	vapor
252.50	1.3402	0.064637	15.471	3.1701	5.2710	106.05	12.473	20.786	935.62	-0.11450	17.724	0.13851	vapor
253.00	1.3402	0.064509	15.502	3.1763	5.2814	106.09	12.473	20.786	936.54	-0.11449	17.747	0.13870	vapor
253.50	1.3402	0.064382	15.532	3.1826	5.2918	106.13	12.473	20.786	937.47	-0.11448	17.771	0.13889	vapor
254.00	1.3402	0.064256	15.563	3.1888	5.3022	106.18	12.473	20.786	938.39	-0.11447	17.795	0.13908	vapor
254.50	1.3402	0.064129	15.593	3.1950	5.3126	106.22	12.473	20.786	939.31	-0.11447	17.819	0.13926	vapor
255.00	1.3402	0.064004	15.624	3.2013	5.3230	106.26	12.473	20.786	940.23	-0.11446	17.842	0.13945	vapor
255.50	1.3402	0.063879	15.655	3.2075	5.3334	106.30	12.473	20.786	941.15	-0.11445	17.866	0.13964	vapor
256.00	1.3402	0.063754	15.685	3.2137	5.3438	106.34	12.473	20.786	942.07	-0.11444	17.890	0.13983	vapor
256.50	1.3402	0.063630	15.716	3.2200	5.3542	106.38	12.473	20.786	942.99	-0.11443	17.914	0.14002	vapor
257.00	1.3402	0.063506	15.746	3.2262	5.3646	106.42	12.473	20.786	943.91	-0.11442	17.937	0.14021	vapor
257.50	1.3402	0.063383	15.777	3.2325	5.3750	106.46	12.473	20.786	944.82	-0.11441	17.961	0.14039	vapor
258.00	1.3402	0.063260	15.808	3.2387	5.3854	106.50	12.473	20.785	945.74	-0.11441	17.985	0.14058	vapor
258.50	1.3402	0.063138	15.838	3.2449	5.3958	106.54	12.473	20.785	946.65	-0.11440	18.008	0.14077	vapor
259.00	1.3402	0.063016	15.869	3.2512	5.4061	106.58	12.473	20.785	947.57	-0.11439	18.032	0.14096	vapor
259.50	1.3402	0.062895	15.900	3.2574	5.4165	106.62	12.473	20.785	948.48	-0.11438	18.056	0.14114	vapor
260.00	1.3402	0.062774	15.930	3.2636	5.4269	106.66	12.473	20.785	949.39	-0.11437	18.079	0.14133	vapor
260.50	1.3402	0.062654	15.961	3.2699	5.4373	106.70	12.473	20.785	950.30	-0.11436	18.103	0.14152	vapor
261.00	1.3402	0.062534	15.991	3.2761	5.4477	106.74	12.473	20.785	951.21	-0.11435	18.126	0.14171	vapor
261.50	1.3402	0.062414	16.022	3.2823	5.4581	106.78	12.473	20.785	952.12	-0.11434	18.150	0.14189	vapor
262.00	1.3402	0.062295	16.053	3.2886	5.4685	106.82	12.473	20.785	953.03	-0.11433	18.174	0.14208	vapor
262.50	1.3402	0.062177	16.083	3.2948	5.4789	106.86	12.473	20.785	953.94	-0.11432	18.197	0.14227	vapor
263.00	1.3402	0.062059	16.114	3.3010	5.4893	106.90	12.473	20.785	954.84	-0.11431	18.221	0.14245	vapor
263.50	1.3402	0.061941	16.144	3.3073	5.4997	106.94	12.473	20.785	955.75	-0.11430	18.244	0.14264	vapor
264.00	1.3402	0.061824	16.175	3.3135	5.5101	106.98	12.473	20.785	956.66	-0.11429	18.268	0.14283	vapor
264.50	1.3402	0.061707	16.206	3.3198	5.5205	107.02	12.473	20.785	957.56	-0.11428	18.291	0.14301	vapor
265.00	1.3402	0.061591	16.236	3.3260	5.5309	107.06	12.473	20.785	958.46	-0.11427	18.315	0.14320	vapor
265.50	1.3402	0.061475	16.267	3.3322	5.5412	107.10	12.473	20.785	959.37	-0.11426	18.338	0.14339	vapor
266.00	1.3402	0.061359	16.297	3.3385	5.5516	107.13	12.473	20.785	960.27	-0.11425	18.362	0.14357	vapor
266.50	1.3402	0.061244	16.328	3.3447	5.5620	107.17	12.473	20.785	961.17	-0.11424	18.385	0.14376	vapor
267.00	1.3402	0.061130	16.359	3.3509	5.5724	107.21	12.473	20.785	962.07	-0.11423	18.409	0.14394	vapor
267.50	1.3402	0.061015	16.389	3.3572	5.5828	107.25	12.473	20.785	962.97	-0.11422	18.432	0.14413	vapor
268.00	1.3402	0.060902	16.420	3.3634	5.5932	107.29	12.473	20.785	963.86	-0.11421	18.455	0.14432	vapor
268.50	1.3402	0.060788	16.451	3.3696	5.6036	107.33	12.473	20.785	964.76	-0.11420	18.479	0.14450	vapor
269.00	1.3402	0.060675	16.481	3.3759	5.6140	107.37	12.473	20.785	965.66	-0.11419	18.502	0.14469	vapor
269.50	1.3402	0.060563	16.512	3.3821	5.6244	107.41	12.473	20.785	966.55	-0.11418	18.526	0.14487	vapor
270.00	1.3402	0.060451	16.542	3.3884	5.6348	107.45	12.473	20.785	967.45	-0.11417	18.549	0.14506	vapor
270.50	1.3402	0.060339	16.573	3.3946	5.6452	107.48	12.473	20.785	968.34	-0.11416	18.572	0.14524	vapor
271.00	1.3402	0.060228	16.604	3.4008	5.6556	107.52	12.473	20.785	969.24	-0.11415	18.596	0.14543	vapor
271.50	1.3402	0.060117	16.634	3.4071	5.6660	107.56	12.473	20.785	970.13	-0.11414	18.619	0.14561	vapor
272.00	1.3402	0.060007	16.665	3.4133	5.6764	107.60	12.473	20.785	971.02	-0.11413	18.642	0.14580	vapor
272.50	1.3402	0.059897	16.695	3.4195	5.6867	107.64	12.473	20.785	971.91	-0.11412	18.666	0.14598	vapor
273.00	1.3402	0.059787	16.726	3.4258	5.6971	107.67	12.473	20.785	972.80	-0.11411	18.689	0.14617	vapor
273.50	1.3402	0.059678	16.757	3.4320	5.7075	107.71	12.473	20.785	973.69	-0.11410	18.712	0.14635	vapor
274.00	1.3402	0.059569	16.787	3.4382	5.7179	107.75	12.473	20.785	974.58	-0.11409	18.736	0.14654	vapor
274.50	1.3402	0.059461	16.818	3.4445	5.7283	107.79	12.473	20.785	975.47	-0.11407	18.759	0.14672	vapor
275.00	1.3402	0.059353	16.848	3.4507	5.7387	107.83	12.473	20.785	976.35	-0.11406	18.782	0.14690	vapor
275.50	1.3402	0.059245	16.879	3.4569	5.7491	107.86	12.473	20.785	977.24	-0.11405	18.805	0.14709	vapor
276.00	1.3402	0.059138	16.910	3.4632	5.7595	107.90	12.473	20.785	978.12	-0.11404	18.829	0.14727	vapor
276.50	1.3402	0.059031	16.940	3.4694	5.7699	107.94	12.473	20.785	979.01	-0.11403	18.852	0.14746	vapor
277.00	1.3402	0.058924	16.971	3.4757	5.7803	107.98	12.473	20.785	979.89	-0.11402	18.875	0.14764	vapor
277.50	1.3402	0.058818	17.002	3.4819	5.7907	108.01	12.473	20.785	980.77	-0.11401	18.898	0.14782	vapor
278.00	1.3402	0.058713	17.032	3.4881	5.8011	108.05	12.473	20.785	981.66	-0.11400	18.922	0.14801	vapor
278.50	1.3402	0.058607	17.063	3.4944	5.8115	108.09	12.473	20.785	982.54	-0.11398	18.945	0.14819	vapor
279.00	1.3402	0.058502	17.093	3.5006	5.8219	108.13	12.473	20.785	983.42	-0.11397	18.968	0.14838	vapor
279.50	1.3402	0.058398	17.124	3.5068	5.8322	108.16	12.473	20.785	984.30	-0.11396	18.991	0.14856	vapor
280.00	1.3402	0.058294	17.155	3.5131	5.8426	108.20	12.473	20.785	985.18	-0.11395	19.014	0.14874	vapor
280.50	1.3402	0.058190	17.185	3.5193	5.8530	108.24	12.473	20.785	986.05	-0.11394	19.037	0.14893	vapor
281.00	1.3402	0.058086	17.216	3.5255	5.8634	108.28	12.473	20.785	986.93	-0.11393	19.060	0.14911	vapor
281.50	1.3402	0.057983	17.246	3.5318	5.8738	108.31	12.473	20.785	987.81	-0.11391	19.084	0.14929	vapor
282.00	1.3402	0.057880	17.277	3.5380	5.8842	108.35	12.473	20.785	988.68	-0.11390	19.107	0.14948	vapor
282.50	1.3402	0.057778	17.308	3.5442	5.8946	108.39	12.473	20.785	989.56	-0.11389	19.130	0.14966	vapor
283.00	1.3402	0.057676	17.338	3.5505	5.9050	108.42	12.473	20.785	990.43	-0.11388	19.153	0.14984	vapor
283.50	1.3402	0.057574	17.369	3.5567	5.9154	108.46	12.473	20.785	991.31	-0.11387	19.176	0.15002	vapor
284.00	1.3402	0.057473	17.399	3.5630	5.9258	108.50	12.473	20.785	992.18	-0.11385	19.199	0.15021	vapor
284.50	1.3402	0.057372	17.430	3.5692	5.9362	108.53	12.473	20.785	993.05	-0.11384	19.222	0.15039	vapor
285.00	1.3402	0.057272	17.461	3.5754	5.9466	108.57	12.473	20.785	993.92	-0.11383	19.245	0.15057	vapor
285.50	1.3402	0.057171	17.491	3.5817	5.9570	108.61	12.473	20.785	994.79	-0.11382	19.268	0.15075	vapor
286.00	1.3402	0.057072	17.522	3.5879	5.9674	108.64	12.473	20.785	995.66	-0.11381	19.291	0.15094	vapor
286.50	1.3402	0.056972	17.552	3.5941	5.9777	108.68	12.473	20.785	996.53	-0.11379	19.314	0.15112	vapor
287.00	1.3402	0.056873	17.583	3.6004	5.9881	108.71	12.473	20.785	997.40	-0.11378	19.337	0.15130	vapor
287.50	1.3402	0.056774	17.614	3.6066	5.9985	108.75	12.473	20.785	998.26	-0.11377	19.360	0.15148	vapor
288.00	1.3402	0.056675	17.644	3.6128	6.0089	108.79	12.473	20.785	999.13	-0.11376	19.383	0.15166	vapor
288.50	1.3402	0.056577	17.675	3.6191	6.0193	108.82	12.473	20.785	1000.0	-0.11374	19.406	0.15185	vapor
289.00	1.3402	0.056480	17.706	3.6253	6.0297	108.86	12.472	20.785	1000.9	-0.11373	19.429	0.15203	vapor
289.50	1.3402	0.056382	17.736	3.6316	6.0401	108.89	12.472	20.785	1001.7	-0.11372	19.452	0.15221	vapor
290.00	1.3402	0.056285	17.767	3.6378	6.0505	108.93	12.472	20.785	1002.6	-0.11371	19.475	0.15239	vapor
290.50	1.3402	0.056188	17.797	3.6440	6.0609	108.97	12.472	20.785	1003.5	-0.11369	19.498	0.15257	vapor
291.00	1.3402	0.056092	17.828	3.6503	6.0713	109.00	12.472	20.785	1004.3	-0.11368	19.521	0.15275	vapor
291.50	1.3402	0.055995	17.859	3.6565	6.0817	109.04	12.472	20.785	1005.2	-0.11367	19.543	0.15293	vapor
292.00	1.3402	0.055900	17.889	3.6627	6.0921	109.07	12.472	20.785	1006.0	-0.11366	19.566	0.15312	vapor
292.50	1.3402	0.055804	17.920	3.6690	6.1025	109.11	12.472	20.785	1006.9	-0.11364	19.589	0.15330	vapor
293.00	1.3402	0.055709	17.950	3.6752	6.1128	109.14	12.472	20.785	1007.8	-0.11363	19.612	0.15348	vapor
293.50	1.3402	0.055614	17.981	3.6814	6.1232	109.18	12.472	20.785	1008.6	-0.11362	19.635	0.15366	vapor
294.00	1.3402	0.055520	18.012	3.6877	6.1336	109.22	12.472	20.785	1009.5	-0.11360	19.658	0.15384	vapor
294.50	1.3402	0.055425	18.042	3.6939	6.1440	109.25	12.472	20.785	1010.3	-0.11359	19.681	0.15402	vapor
295.00	1.3402	0.055332	18.073	3.7001	6.1544	109.29	12.472	20.785	1011.2	-0.11358	19.703	0.15420	vapor
295.50	1.3402	0.055238	18.103	3.7064	6.1648	109.32	12.472	20.785	1012.0	-0.11357	19.726	0.15438	vapor
296.00	1.3402	0.055145	18.134	3.7126	6.1752	109.36	12.472	20.785	1012.9	-0.11355	19.749	0.15456	vapor
296.50	1.3402	0.055052	18.165	3.7189	6.1856	109.39	12.472	20.785	1013.7	-0.11354	19.772	0.15474	vapor
297.00	1.3402	0.054959	18.195	3.7251	6.1960	109.43	12.472	20.785	1014.6	-0.11353	19.794	0.15492	vapor
297.50	1.3402	0.054867	18.226	3.7313	6.2064	109.46	12.472	20.785	1015.5	-0.11351	19.817	0.15510	vapor
298.00	1.3402	0.054775	18.257	3.7376	6.2168	109.50	12.472	20.785	1016.3	-0.11350	19.840	0.15528	vapor
298.50	1.3402	0.054683	18.287	3.7438	6.2272	109.53	12.472	20.785	1017.2	-0.11349	19.863	0.15546	vapor
299.00	1.3402	0.054592	18.318	3.7500	6.2376	109.57	12.472	20.785	1018.0	-0.11347	19.885	0.15564	vapor
299.50	1.3402	0.054501	18.348	3.7563	6.2480	109.60	12.472	20.785	1018.9	-0.11346	19.908	0.15582	vapor
300.00	1.3402	0.054410	18.379	3.7625	6.2583	109.64	12.472	20.785	1019.7	-0.11345	19.931	0.15600	vapor
